中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,786 Mbps,100659 kB/s,100659.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,66 ms,449 Mbps,57548 kB/s,57548.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,70 ms,419 Mbps,53657 kB/s,53657.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,72 ms,376 Mbps,48128 kB/s,48128.0
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,69 ms,356 Mbps,45568 kB/s,45568.0
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,70 ms,355 Mbps,45465 kB/s,45465.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,60 ms,325 Mbps,41676 kB/s,41676.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,69 ms,316 Mbps,40448 kB/s,40448.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,62 ms,309 Mbps,39628 kB/s,39628.0
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,72 ms,304 Mbps,39014 kB/s,39014.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,92 ms,260 Mbps,33382 kB/s,33382.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,254 Mbps,32563 kB/s,32563.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,81 ms,248 Mbps,31846 kB/s,31846.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,229 Mbps,29388 kB/s,29388.0
84.235.175.57,443,2606:f240:f00:83a7:0:44e1:188d:c764,DE,Frankfurt,隧道,98 ms,210 Mbps,26931 kB/s,26931.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,174 ms,152 Mbps,19456 kB/s,19456.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,164 ms,141 Mbps,18124 kB/s,18124.0
131.186.33.175,443,152.70.108.200,JP,Tokyo,隧道,171 ms,119 Mbps,15257 kB/s,15257.0
146.56.131.153,443,132.226.239.169,KR,Seoul,隧道,207 ms,77 Mbps,9973 kB/s,9973.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,240 ms,57 Mbps,7362 kB/s,7362.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,93 ms,49 Mbps,6272 kB/s,6272.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,98 ms,48 Mbps,6251 kB/s,6251.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,43 Mbps,5624 kB/s,5624.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,202 ms,34 Mbps,4407 kB/s,4407.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,7 Mbps,978 kB/s,978.0
