中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,1 ms,1632 Mbps,208896 kB/s,208896.0
35.197.23.75,443,35.212.204.241,US,Seattle,隧道,27 ms,936 Mbps,119808 kB/s,119808.0
35.230.79.26,443,35.212.204.241,US,Seattle,隧道,28 ms,928 Mbps,118784 kB/s,118784.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,920 Mbps,117760 kB/s,117760.0
34.82.76.253,443,136.118.180.134,US,Seattle,隧道,33 ms,912 Mbps,116736 kB/s,116736.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,28 ms,453 Mbps,58060 kB/s,58060.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,1 ms,415 Mbps,53145 kB/s,53145.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,59 ms,378 Mbps,48435 kB/s,48435.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,118 ms,203 Mbps,26009 kB/s,26009.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,108 ms,187 Mbps,23961 kB/s,23961.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,149 ms,166 Mbps,21299 kB/s,21299.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,152 ms,111 Mbps,14233 kB/s,14233.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,158 ms,92 Mbps,11878 kB/s,11878.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,172 ms,49 Mbps,6293 kB/s,6293.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,146 ms,40 Mbps,5244 kB/s,5244.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,114 ms,40 Mbps,5243 kB/s,5243.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,146 ms,40 Mbps,5157 kB/s,5157.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,118 ms,31 Mbps,4072 kB/s,4072.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,172 ms,8 Mbps,1073 kB/s,1073.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,71 ms,7 Mbps,952 kB/s,952.0
