中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,762 Mbps,97587 kB/s,97587.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,59 ms,474 Mbps,60723 kB/s,60723.0
35.197.23.75,443,35.212.183.25,US,Seattle,隧道,69 ms,399 Mbps,51097 kB/s,51097.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,64 ms,365 Mbps,46796 kB/s,46796.0
34.82.76.253,443,35.227.144.152,US,Seattle,隧道,73 ms,350 Mbps,44851 kB/s,44851.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,62 ms,305 Mbps,39116 kB/s,39116.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,284 Mbps,36352 kB/s,36352.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,67 ms,282 Mbps,36147 kB/s,36147.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,272 Mbps,34816 kB/s,34816.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,232 Mbps,29696 kB/s,29696.0
152.70.62.177,443,2606:f240:f00:dd8d:0:5e7f:463d:6d85,DE,Frankfurt,隧道,97 ms,232 Mbps,29696 kB/s,29696.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,102 ms,212 Mbps,27238 kB/s,27238.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,196 Mbps,25088 kB/s,25088.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,107 Mbps,13721 kB/s,13721.0
8.219.151.64,443,47.84.41.244,SG,Singapore,隧道,233 ms,56 Mbps,7289 kB/s,7289.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,44 Mbps,5736 kB/s,5736.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,96 ms,43 Mbps,5577 kB/s,5577.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,215 ms,41 Mbps,5305 kB/s,5305.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,174 ms,38 Mbps,4879 kB/s,4879.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,175 ms,26 Mbps,3429 kB/s,3429.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,24 Mbps,3090 kB/s,3090.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,21 ms,7 Mbps,984 kB/s,984.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,242 ms,6 Mbps,780 kB/s,780.0
