中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,29 ms,669 Mbps,85708 kB/s,85708.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,65 ms,440 Mbps,56422 kB/s,56422.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,54 ms,388 Mbps,49664 kB/s,49664.0
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,70 ms,356 Mbps,45670 kB/s,45670.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,63 ms,342 Mbps,43827 kB/s,43827.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,58 ms,324 Mbps,41472 kB/s,41472.0
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,70 ms,304 Mbps,39014 kB/s,39014.0
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,72 ms,296 Mbps,37990 kB/s,37990.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,80 ms,296 Mbps,37888 kB/s,37888.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,280 Mbps,35942 kB/s,35942.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,114 ms,263 Mbps,33689 kB/s,33689.0
143.47.176.251,443,163.123.193.4,DE,Munich,隧道,94 ms,236 Mbps,30310 kB/s,30310.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,94 ms,212 Mbps,27238 kB/s,27238.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,184 ms,120 Mbps,15462 kB/s,15462.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,95 ms,46 Mbps,5961 kB/s,5961.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,83 ms,46 Mbps,5957 kB/s,5957.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,170 ms,41 Mbps,5366 kB/s,5366.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,177 ms,40 Mbps,5143 kB/s,5143.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,169 ms,39 Mbps,5095 kB/s,5095.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,162 ms,39 Mbps,5029 kB/s,5029.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,215 ms,37 Mbps,4815 kB/s,4815.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,237 ms,35 Mbps,4514 kB/s,4514.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,7 Mbps,937 kB/s,937.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,194 ms,1 Mbps,183 kB/s,183.0
