中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
192.9.139.160,443.0,192.9.139.160,US,San Jose,中转,28 ms,699 Mbps,89497 kB/s,89497.0
35.197.23.75,443.0,35.212.167.189,US,Seattle,隧道,40 ms,672 Mbps,86118 kB/s,86118.0
184.169.181.217,443.0,184.169.181.217,US,San Jose,中转,17 ms,643 Mbps,82329 kB/s,82329.0
35.230.79.26,443.0,35.212.167.189,US,Seattle,隧道,40 ms,575 Mbps,73625 kB/s,73625.0
34.82.76.253,443.0,34.105.33.19,US,Seattle,隧道,42 ms,561 Mbps,71884 kB/s,71884.0
129.146.7.98,443.0,129.146.7.98,US,Los Angeles,中转,3 ms,471 Mbps,60313 kB/s,60313.0
18.216.55.100,443.0,18.216.55.100,US,Columbus,中转,70 ms,436 Mbps,55910 kB/s,55910.0
23.94.43.51,443.0,23.94.43.51,US,Seattle,中转,45 ms,288 Mbps,36966 kB/s,36966.0
3.112.21.102,443.0,3.112.21.102,JP,Tokyo,中转,118 ms,240 Mbps,30720 kB/s,30720.0
18.184.55.249,443.0,18.184.55.249,DE,Frankfurt,中转,161 ms,168 Mbps,21606 kB/s,21606.0
3.67.25.193,443.0,18.197.218.69,DE,Frankfurt,隧道,142 ms,159 Mbps,20377 kB/s,20377.0
18.197.218.69,443.0,18.197.218.69,DE,Frankfurt,中转,156 ms,140 Mbps,17920 kB/s,17920.0
143.47.182.90,443.0,163.123.193.3,DE,Frankfurt,隧道,155 ms,80 Mbps,10342 kB/s,10342.0
158.101.214.54,443.0,158.101.214.54,NL,Amsterdam,中转,137 ms,51 Mbps,6550 kB/s,6550.0
64.110.104.30,443.0,64.110.104.30,JP,Osaka,中转,117 ms,48 Mbps,6232 kB/s,6232.0
144.24.200.164,443.0,144.24.200.164,FR,Marseille,中转,144 ms,48 Mbps,6175 kB/s,6175.0
168.138.46.67,443.0,168.138.46.67,JP,Osaka,中转,125 ms,47 Mbps,6070 kB/s,6070.0
131.186.17.132,443.0,131.186.17.132,KR,Seoul,中转,147 ms,45 Mbps,5821 kB/s,5821.0
168.138.165.174,443.0,168.138.165.174,SG,Singapore,中转,189 ms,45 Mbps,5816 kB/s,5816.0
146.56.162.25,443.0,146.56.162.25,KR,Seoul,中转,139 ms,45 Mbps,5781 kB/s,5781.0
132.145.232.171,443.0,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,141 ms,42 Mbps,5502 kB/s,5502.0
47.57.13.107,443.0,8.212.22.44,HK,Hong Kong,隧道,169 ms,11 Mbps,1434 kB/s,1434.0
129.159.84.71,443.0,129.159.84.71,US,Ashburn,中转,50 ms,4 Mbps,515 kB/s,515.0
129.146.46.164,443.0,129.146.46.164,324 Mbps,41574 kB/s,,,,,
129.146.46.164,,,隧道,0 ms,null Mbps,null kB/s,,,
