中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,33 ms,590 Mbps,75571 kB/s,75571.0
35.197.23.75,443,35.212.226.106,US,Seattle,隧道,55 ms,549 Mbps,70348 kB/s,70348.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,39 ms,525 Mbps,67276 kB/s,67276.0
184.169.181.217,443,184.169.181.217,US,Los Angeles,中转,49 ms,505 Mbps,64716 kB/s,64716.0
35.230.79.26,443,35.212.226.106,US,Seattle,隧道,52 ms,453 Mbps,58060 kB/s,58060.0
34.82.76.253,443,34.127.34.227,US,Seattle,隧道,74 ms,443 Mbps,56729 kB/s,56729.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,53 ms,420 Mbps,53760 kB/s,53760.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,52 ms,383 Mbps,49049 kB/s,49049.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,113 ms,234 Mbps,30003 kB/s,30003.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,117 ms,196 Mbps,25190 kB/s,25190.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,121 ms,188 Mbps,24064 kB/s,24064.0
143.47.185.70,443,2606:f240:f00:5a42:0:1013:c00d:82e,US,Frankfurt,隧道,113 ms,180 Mbps,23040 kB/s,23040.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,147 ms,164 Mbps,20992 kB/s,20992.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,150 ms,161 Mbps,20684 kB/s,20684.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,41 ms,51 Mbps,6550 kB/s,6550.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,114 ms,48 Mbps,6227 kB/s,6227.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,106 ms,47 Mbps,6105 kB/s,6105.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,171 ms,46 Mbps,6008 kB/s,6008.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,148 ms,44 Mbps,5639 kB/s,5639.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,140 ms,43 Mbps,5586 kB/s,5586.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,145 ms,43 Mbps,5565 kB/s,5565.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,138 ms,43 Mbps,5517 kB/s,5517.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,120 ms,42 Mbps,5382 kB/s,5382.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,212 ms,40 Mbps,5148 kB/s,5148.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,201 ms,38 Mbps,4951 kB/s,4951.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,185 ms,37 Mbps,4759 kB/s,4759.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,22 ms,5 Mbps,736 kB/s,736.0
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,197 ms,0 Mbps,6 kB/s,6.0
