中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
43.153.103.203,443.0,43.153.103.203,US,San Jose,中转,17 ms,1256 Mbps,160768 kB/s,160768.0
184.169.181.217,443.0,184.169.181.217,US,San Jose,中转,36 ms,1208 Mbps,154624 kB/s,154624.0
43.153.80.208,443.0,43.153.80.208,US,San Jose,中转,23 ms,1064 Mbps,136192 kB/s,136192.0
192.9.139.160,443.0,192.9.139.160,US,San Jose,中转,16 ms,872 Mbps,111616 kB/s,111616.0
34.82.76.253,443.0,34.169.66.96,US,Seattle,隧道,36 ms,569 Mbps,72908 kB/s,72908.0
35.197.23.75,443.0,35.212.167.189,US,Seattle,隧道,36 ms,569 Mbps,72908 kB/s,72908.0
23.94.43.51,443.0,23.94.43.51,US,Seattle,中转,33 ms,548 Mbps,70246 kB/s,70246.0
35.230.79.26,443.0,35.212.167.189,US,Seattle,隧道,61 ms,524 Mbps,67072 kB/s,67072.0
129.146.209.97,443.0,129.146.209.97,US,Los Angeles,中转,3 ms,443 Mbps,56729 kB/s,56729.0
18.216.55.100,443.0,18.216.55.100,US,Columbus,中转,67 ms,355 Mbps,45465 kB/s,45465.0
3.112.21.102,443.0,3.112.21.102,JP,Tokyo,中转,111 ms,196 Mbps,25190 kB/s,25190.0
18.184.55.249,443.0,18.184.55.249,DE,Frankfurt,中转,137 ms,179 Mbps,22937 kB/s,22937.0
18.197.218.69,443.0,18.197.218.69,DE,Frankfurt,中转,154 ms,148 Mbps,18944 kB/s,18944.0
64.110.75.145,443.0,64.110.75.145,KR,Seoul,中转,145 ms,130 Mbps,16691 kB/s,16691.0
3.67.25.193,443.0,18.197.218.69,DE,Frankfurt,隧道,141 ms,129 Mbps,16588 kB/s,16588.0
168.138.212.80,443.0,168.138.212.80,JP,Tokyo,中转,109 ms,47 Mbps,6039 kB/s,6039.0
158.101.214.54,443.0,158.101.214.54,NL,Amsterdam,中转,128 ms,44 Mbps,5676 kB/s,5676.0
132.145.232.171,443.0,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,150 ms,42 Mbps,5477 kB/s,5477.0
150.230.7.216,443.0,150.230.7.216,JP,Osaka,中转,133 ms,42 Mbps,5389 kB/s,5389.0
131.186.17.132,443.0,131.186.17.132,KR,Seoul,中转,156 ms,41 Mbps,5344 kB/s,5344.0
168.138.46.67,443.0,168.138.46.67,JP,Osaka,中转,114 ms,40 Mbps,5222 kB/s,5222.0
64.110.104.30,443.0,64.110.104.30,JP,Osaka,中转,120 ms,40 Mbps,5157 kB/s,5157.0
168.138.165.174,443.0,168.138.165.174,SG,Singapore,中转,195 ms,29 Mbps,3824 kB/s,3824.0
8.219.1.169,443.0,8.219.1.169,SG,Singapore,中转,185 ms,9 Mbps,1200 kB/s,1200.0
129.159.84.71,443.0,129.159.84.71,US,Ashburn,中转,65 ms,7 Mbps,948 kB/s,948.0
129.146.46.164,443.0,129.146.46.164,352 Mbps,45056 kB/s,,,,,
129.146.46.164,,,隧道,0 ms,null Mbps,null kB/s,,,
