中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,12 ms,2216 Mbps,283648 kB/s,283648.0
35.230.79.26,443,35.212.201.167,US,Seattle,隧道,21 ms,1008 Mbps,129024 kB/s,129024.0
35.197.23.75,443,35.212.201.167,US,Seattle,隧道,22 ms,1008 Mbps,129024 kB/s,129024.0
34.82.76.253,443,34.83.12.158,US,Seattle,隧道,23 ms,1008 Mbps,129024 kB/s,129024.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,3 ms,920 Mbps,117760 kB/s,117760.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,37 ms,598 Mbps,76595 kB/s,76595.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,6 ms,450 Mbps,57651 kB/s,57651.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,65 ms,394 Mbps,50483 kB/s,50483.0
129.146.46.164,443,129.146.46.164,,colo.txt:Los Angeles,中转,0 ms,366 Mbps,46899 kB/s,46899.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,262 Mbps,33587 kB/s,33587.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,125 Mbps,16076 kB/s,16076.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,162 ms,108 Mbps,13824 kB/s,13824.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,153 ms,92 Mbps,11776 kB/s,11776.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,48 Mbps,6219 kB/s,6219.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,113 ms,47 Mbps,6127 kB/s,6127.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,114 ms,46 Mbps,5940 kB/s,5940.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,154 ms,45 Mbps,5827 kB/s,5827.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,112 ms,42 Mbps,5484 kB/s,5484.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,163 ms,41 Mbps,5304 kB/s,5304.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,64 ms,7 Mbps,955 kB/s,955.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,227 ms,3 Mbps,427 kB/s,427.0
