中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,19 ms,1400 Mbps,179200 kB/s,179200.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,17 ms,1296 Mbps,165888 kB/s,165888.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,22 ms,1160 Mbps,148480 kB/s,148480.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,17 ms,864 Mbps,110592 kB/s,110592.0
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,40 ms,681 Mbps,87244 kB/s,87244.0
35.230.79.26,443,35.212.241.9,US,Seattle,隧道,40 ms,653 Mbps,83660 kB/s,83660.0
35.197.23.75,443,35.212.241.9,US,Seattle,隧道,41 ms,635 Mbps,81305 kB/s,81305.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,9 ms,469 Mbps,60108 kB/s,60108.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,16 ms,439 Mbps,56217 kB/s,56217.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,55 ms,396 Mbps,50790 kB/s,50790.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,13 ms,319 Mbps,40857 kB/s,40857.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,113 ms,234 Mbps,30003 kB/s,30003.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,117 ms,47 Mbps,6103 kB/s,6103.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,136 ms,46 Mbps,5949 kB/s,5949.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,45 Mbps,5887 kB/s,5887.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,144 ms,45 Mbps,5802 kB/s,5802.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,140 ms,38 Mbps,4942 kB/s,4942.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,190 ms,37 Mbps,4740 kB/s,4740.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,359 ms,6 Mbps,784 kB/s,784.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,54 ms,3 Mbps,481 kB/s,481.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,386 ms,2 Mbps,298 kB/s,298.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,376 ms,1 Mbps,229 kB/s,229.0
