中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,Seattle,中转,41 ms,1048 Mbps,134144 kB/s,134144.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,31 ms,960 Mbps,122880 kB/s,122880.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,19 ms,888 Mbps,113664 kB/s,113664.0
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,39 ms,608 Mbps,77926 kB/s,77926.0
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,40 ms,574 Mbps,73523 kB/s,73523.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,15 ms,565 Mbps,72396 kB/s,72396.0
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,44 ms,565 Mbps,72396 kB/s,72396.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,23 ms,550 Mbps,70451 kB/s,70451.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,38 ms,491 Mbps,62873 kB/s,62873.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,67 ms,305 Mbps,39116 kB/s,39116.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,13 ms,249 Mbps,31948 kB/s,31948.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,117 ms,206 Mbps,26419 kB/s,26419.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,182 Mbps,23347 kB/s,23347.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,143 ms,152 Mbps,19558 kB/s,19558.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,184 ms,90 Mbps,11571 kB/s,11571.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,140 ms,43 Mbps,5612 kB/s,5612.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,118 ms,43 Mbps,5538 kB/s,5538.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,127 ms,42 Mbps,5461 kB/s,5461.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,151 ms,41 Mbps,5266 kB/s,5266.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,62 ms,41 Mbps,5257 kB/s,5257.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,145 ms,40 Mbps,5207 kB/s,5207.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,148 ms,40 Mbps,5153 kB/s,5153.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,180 ms,35 Mbps,4541 kB/s,4541.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,205 ms,35 Mbps,4500 kB/s,4500.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,158 ms,35 Mbps,4498 kB/s,4498.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,219 ms,33 Mbps,4342 kB/s,4342.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,135 ms,23 Mbps,3001 kB/s,3001.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,59 ms,4 Mbps,558 kB/s,558.0
47.57.13.107,443,8.212.22.44,HK,Hong Kong,隧道,168 ms,0 Mbps,1 kB/s,1.0
