中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,2 ms,2608 Mbps,333824 kB/s,333824.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,5 ms,904 Mbps,115712 kB/s,115712.0
34.82.76.253,443,34.83.12.158,US,Seattle,隧道,30 ms,856 Mbps,109568 kB/s,109568.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,26 ms,675 Mbps,86425 kB/s,86425.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,399 Mbps,51097 kB/s,51097.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,16 ms,352 Mbps,45158 kB/s,45158.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,110 ms,212 Mbps,27136 kB/s,27136.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,157 ms,154 Mbps,19763 kB/s,19763.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,153 ms,148 Mbps,18944 kB/s,18944.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,151 ms,143 Mbps,18329 kB/s,18329.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,157 ms,130 Mbps,16691 kB/s,16691.0
8.219.139.93,443,47.245.84.175,SG,Singapore,隧道,190 ms,82 Mbps,10547 kB/s,10547.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,116 ms,49 Mbps,6297 kB/s,6297.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,48 Mbps,6188 kB/s,6188.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,123 ms,45 Mbps,5847 kB/s,5847.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,148 ms,45 Mbps,5820 kB/s,5820.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,162 ms,40 Mbps,5199 kB/s,5199.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,74 ms,6 Mbps,874 kB/s,874.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,271 ms,3 Mbps,453 kB/s,453.0
