中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,631 Mbps,80793 kB/s,80793.0
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,67 ms,351 Mbps,44953 kB/s,44953.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,339 Mbps,43417 kB/s,43417.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,76 ms,332 Mbps,42598 kB/s,42598.0
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,74 ms,332 Mbps,42496 kB/s,42496.0
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,67 ms,328 Mbps,41984 kB/s,41984.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,71 ms,316 Mbps,40448 kB/s,40448.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,96 ms,315 Mbps,40345 kB/s,40345.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,63 ms,280 Mbps,35942 kB/s,35942.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,95 ms,246 Mbps,31539 kB/s,31539.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,241 Mbps,30924 kB/s,30924.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,70 ms,213 Mbps,27340 kB/s,27340.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,160 ms,155 Mbps,19865 kB/s,19865.0
130.162.36.198,443,2606:f240:f00:b2ed:0:4385:b4a4:7472,US,Denver,隧道,94 ms,126 Mbps,16179 kB/s,16179.0
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,4 ms,100 Mbps,12800 kB/s,12800.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,99 ms,49 Mbps,6275 kB/s,6275.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,160 ms,43 Mbps,5593 kB/s,5593.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,89 ms,43 Mbps,5572 kB/s,5572.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,165 ms,43 Mbps,5524 kB/s,5524.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,190 ms,41 Mbps,5259 kB/s,5259.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,233 ms,39 Mbps,5002 kB/s,5002.0
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,253 ms,36 Mbps,4714 kB/s,4714.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,198 ms,32 Mbps,4124 kB/s,4124.0
8.222.156.205,443,8.219.69.217,SG,Singapore,隧道,223 ms,30 Mbps,3927 kB/s,3927.0
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,215 ms,11 Mbps,1519 kB/s,1519.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,2 ms,7 Mbps,966 kB/s,966.0
