中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,3 ms,3168 Mbps,405504 kB/s,405504.0
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,31 ms,1072 Mbps,137216 kB/s,137216.0
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,25 ms,1048 Mbps,134144 kB/s,134144.0
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,43 ms,1040 Mbps,133120 kB/s,133120.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,1 ms,920 Mbps,117760 kB/s,117760.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,1 ms,613 Mbps,78540 kB/s,78540.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,20 ms,456 Mbps,58470 kB/s,58470.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,17 ms,456 Mbps,58368 kB/s,58368.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,5 ms,403 Mbps,51609 kB/s,51609.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,63 ms,335 Mbps,42905 kB/s,42905.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,109 ms,255 Mbps,32665 kB/s,32665.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,159 ms,141 Mbps,18124 kB/s,18124.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,147 ms,127 Mbps,16281 kB/s,16281.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,160 ms,125 Mbps,16076 kB/s,16076.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,156 ms,122 Mbps,15667 kB/s,15667.0
8.219.201.245,443,47.245.114.12,SG,Singapore,隧道,179 ms,56 Mbps,7284 kB/s,7284.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,133 ms,48 Mbps,6167 kB/s,6167.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,116 ms,48 Mbps,6166 kB/s,6166.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,119 ms,47 Mbps,6019 kB/s,6019.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,159 ms,44 Mbps,5731 kB/s,5731.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,156 ms,43 Mbps,5528 kB/s,5528.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,168 ms,39 Mbps,5064 kB/s,5064.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,167 ms,36 Mbps,4625 kB/s,4625.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,168 ms,11 Mbps,1448 kB/s,1448.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,64 ms,7 Mbps,918 kB/s,918.0
129.146.46.164,443,129.146.46.164,US,360 Mbps,46080 kB/s,,,,
