中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,808 Mbps,103424 kB/s,103424.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,671 Mbps,85913 kB/s,85913.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,36 ms,664 Mbps,84992 kB/s,84992.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,37 ms,656 Mbps,84070 kB/s,84070.0
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,37 ms,556 Mbps,71168 kB/s,71168.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,41 ms,541 Mbps,69324 kB/s,69324.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,42 ms,435 Mbps,55705 kB/s,55705.0
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,34 ms,423 Mbps,54169 kB/s,54169.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,123 ms,201 Mbps,25804 kB/s,25804.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,130 ms,176 Mbps,22528 kB/s,22528.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,139 ms,151 Mbps,19353 kB/s,19353.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,136 ms,144 Mbps,18534 kB/s,18534.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,129 ms,44 Mbps,5655 kB/s,5655.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,152 ms,43 Mbps,5523 kB/s,5523.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,138 ms,41 Mbps,5258 kB/s,5258.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,157 ms,39 Mbps,5015 kB/s,5015.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,133 ms,32 Mbps,4160 kB/s,4160.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,185 ms,31 Mbps,4002 kB/s,4002.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,199 ms,22 Mbps,2905 kB/s,2905.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,74 ms,6 Mbps,790 kB/s,790.0
