中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,40 ms,673 Mbps,86220 kB/s,86220.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,84 ms,404 Mbps,51814 kB/s,51814.0
35.230.79.26,443,35.212.227.159,US,Seattle,隧道,73 ms,365 Mbps,46796 kB/s,46796.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,75 ms,359 Mbps,45977 kB/s,45977.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,77 ms,329 Mbps,42188 kB/s,42188.0
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,77 ms,312 Mbps,39936 kB/s,39936.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,76 ms,301 Mbps,38604 kB/s,38604.0
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,69 ms,300 Mbps,38400 kB/s,38400.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,68 ms,269 Mbps,34508 kB/s,34508.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,91 ms,268 Mbps,34304 kB/s,34304.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,100 ms,212 Mbps,27136 kB/s,27136.0
141.144.198.61,443,2606:f240:f00:83a7:0:b900:851a:b2ee,DE,Frankfurt,隧道,95 ms,210 Mbps,26931 kB/s,26931.0
129.146.7.98,443,129.146.7.98,US,Amsterdam,中转,54 ms,127 Mbps,16281 kB/s,16281.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,185 ms,113 Mbps,14540 kB/s,14540.0
184.169.181.217,443,184.169.181.217,US,Amsterdam,中转,65 ms,109 Mbps,14028 kB/s,14028.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,179 ms,106 Mbps,13619 kB/s,13619.0
129.146.46.164,443,129.146.46.164,US,London,中转,208 ms,87 Mbps,11161 kB/s,11161.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,2 ms,62 Mbps,7993 kB/s,7993.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,96 ms,50 Mbps,6409 kB/s,6409.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,92 ms,47 Mbps,6125 kB/s,6125.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,87 ms,43 Mbps,5575 kB/s,5575.0
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,178 ms,40 Mbps,5240 kB/s,5240.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,215 ms,40 Mbps,5149 kB/s,5149.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,172 ms,39 Mbps,5114 kB/s,5114.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,173 ms,39 Mbps,4993 kB/s,4993.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,236 ms,33 Mbps,4271 kB/s,4271.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,231 ms,32 Mbps,4212 kB/s,4212.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,227 ms,30 Mbps,3928 kB/s,3928.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,173 ms,27 Mbps,3569 kB/s,3569.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,200 ms,13 Mbps,1717 kB/s,1717.0
47.57.13.107,443,8.212.23.141,HK,Hong Kong,隧道,230 ms,11 Mbps,1484 kB/s,1484.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,34 ms,1 Mbps,133 kB/s,133.0
