中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,21 ms,674 Mbps,86323 kB/s,86323.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,56 ms,364 Mbps,46592 kB/s,46592.0
35.197.23.75,443,35.212.128.242,US,Seattle,隧道,69 ms,339 Mbps,43417 kB/s,43417.0
34.82.76.253,443,34.105.33.19,US,Seattle,隧道,71 ms,336 Mbps,43110 kB/s,43110.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,66 ms,315 Mbps,40345 kB/s,40345.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,65 ms,315 Mbps,40345 kB/s,40345.0
152.70.155.147,443,152.70.155.147,US,Los Angeles,中转,72 ms,274 Mbps,35123 kB/s,35123.0
35.230.79.26,443,35.212.128.242,US,Seattle,隧道,72 ms,267 Mbps,34201 kB/s,34201.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,74 ms,263 Mbps,33689 kB/s,33689.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,94 ms,255 Mbps,32665 kB/s,32665.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,247 Mbps,31641 kB/s,31641.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,97 ms,211 Mbps,27033 kB/s,27033.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,170 ms,157 Mbps,20172 kB/s,20172.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,176 ms,132 Mbps,16998 kB/s,16998.0
130.162.36.198,443,2606:f240:f00:b2ed:0:4385:b4a4:7472,US,Salt Lake City,隧道,91 ms,113 Mbps,14540 kB/s,14540.0
129.213.136.180,443,129.213.136.180,US,Ashburn,中转,8 ms,91 Mbps,11673 kB/s,11673.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,201 ms,89 Mbps,11468 kB/s,11468.0
8.222.156.205,443,8.219.69.217,SG,Singapore,隧道,241 ms,51 Mbps,6537 kB/s,6537.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,89 ms,50 Mbps,6463 kB/s,6463.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,96 ms,50 Mbps,6412 kB/s,6412.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,163 ms,44 Mbps,5712 kB/s,5712.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,168 ms,43 Mbps,5523 kB/s,5523.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,166 ms,41 Mbps,5298 kB/s,5298.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,214 ms,37 Mbps,4832 kB/s,4832.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,242 ms,34 Mbps,4407 kB/s,4407.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,193 ms,34 Mbps,4406 kB/s,4406.0
158.180.73.138,443,2602:ffe4:407:20da:0:2350:138c:ead,SG,Singapore,隧道,262 ms,31 Mbps,3999 kB/s,3999.0
47.57.13.107,443,8.212.22.216,HK,Hong Kong,隧道,219 ms,11 Mbps,1515 kB/s,1515.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,7 Mbps,945 kB/s,945.0
129.146.46.164,443,129.146.46.164,315 Mbps,40345 kB/s,,,,,
