中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,19 ms,824 Mbps,105472 kB/s,105472.0
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,73 ms,409 Mbps,52428 kB/s,52428.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,90 ms,388 Mbps,49766 kB/s,49766.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,68 ms,388 Mbps,49664 kB/s,49664.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,99 ms,308 Mbps,39526 kB/s,39526.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,65 ms,308 Mbps,39424 kB/s,39424.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,67 ms,292 Mbps,37478 kB/s,37478.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,73 ms,267 Mbps,34201 kB/s,34201.0
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,69 ms,252 Mbps,32256 kB/s,32256.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,96 ms,245 Mbps,31436 kB/s,31436.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,89 ms,235 Mbps,30105 kB/s,30105.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,85 ms,222 Mbps,28467 kB/s,28467.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,164 ms,123 Mbps,15769 kB/s,15769.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,120 Mbps,15462 kB/s,15462.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,204 ms,95 Mbps,12185 kB/s,12185.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,224 ms,56 Mbps,7184 kB/s,7184.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,103 ms,45 Mbps,5865 kB/s,5865.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,94 ms,42 Mbps,5497 kB/s,5497.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,173 ms,40 Mbps,5246 kB/s,5246.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,199 ms,37 Mbps,4738 kB/s,4738.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,183 ms,35 Mbps,4544 kB/s,4544.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,12 ms,8 Mbps,1084 kB/s,1084.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,231 ms,1 Mbps,144 kB/s,144.0
