中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
43.153.103.203,443,43.153.103.203,US,San Jose,中转,27 ms,984 Mbps,125952 kB/s,125952.0
43.153.80.208,443,43.153.80.208,US,San Jose,中转,25 ms,824 Mbps,105472 kB/s,105472.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,796 Mbps,101888 kB/s,101888.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,42 ms,677 Mbps,86732 kB/s,86732.0
35.197.23.75,443,35.212.204.241,US,Seattle,隧道,39 ms,608 Mbps,77926 kB/s,77926.0
34.82.76.253,443,136.118.180.134,US,Seattle,隧道,39 ms,584 Mbps,74752 kB/s,74752.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,41 ms,529 Mbps,67788 kB/s,67788.0
35.230.79.26,443,35.212.204.241,US,Seattle,隧道,41 ms,492 Mbps,62976 kB/s,62976.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,36 ms,434 Mbps,55603 kB/s,55603.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,30 ms,374 Mbps,47923 kB/s,47923.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,128 ms,200 Mbps,25600 kB/s,25600.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,128 ms,176 Mbps,22630 kB/s,22630.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,142 ms,45 Mbps,5853 kB/s,5853.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,158 ms,45 Mbps,5851 kB/s,5851.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,140 ms,40 Mbps,5210 kB/s,5210.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,133 ms,39 Mbps,5065 kB/s,5065.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,146 ms,39 Mbps,5063 kB/s,5063.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,135 ms,31 Mbps,4053 kB/s,4053.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,205 ms,27 Mbps,3458 kB/s,3458.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,46 ms,7 Mbps,944 kB/s,944.0
