中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,6 ms,2480 Mbps,317440 kB/s,317440.0
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,21 ms,1000 Mbps,128000 kB/s,128000.0
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,23 ms,968 Mbps,123904 kB/s,123904.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,5 ms,920 Mbps,117760 kB/s,117760.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,27 ms,808 Mbps,103424 kB/s,103424.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,27 ms,644 Mbps,82534 kB/s,82534.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,19 ms,462 Mbps,59187 kB/s,59187.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,81 ms,303 Mbps,38809 kB/s,38809.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,127 ms,191 Mbps,24473 kB/s,24473.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,133 ms,147 Mbps,18841 kB/s,18841.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,174 ms,130 Mbps,16691 kB/s,16691.0
152.70.89.238,443,161.118.151.165,KR,Seoul,隧道,138 ms,118 Mbps,15155 kB/s,15155.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,162 ms,114 Mbps,14643 kB/s,14643.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,158 ms,112 Mbps,14336 kB/s,14336.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,136 ms,46 Mbps,5909 kB/s,5909.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,164 ms,44 Mbps,5633 kB/s,5633.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,113 ms,42 Mbps,5453 kB/s,5453.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,114 ms,42 Mbps,5417 kB/s,5417.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,139 ms,40 Mbps,5203 kB/s,5203.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,163 ms,39 Mbps,5024 kB/s,5024.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,71 ms,7 Mbps,928 kB/s,928.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,232 ms,0 Mbps,62 kB/s,62.0
129.146.46.164,443,129.146.46.164,357 Mbps,45772 kB/s,,,,,
