中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
43.153.80.208,443,43.153.80.208,US,San Jose,中转,29 ms,1360 Mbps,174080 kB/s,174080.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,16 ms,1240 Mbps,158720 kB/s,158720.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,17 ms,1128 Mbps,144384 kB/s,144384.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,22 ms,880 Mbps,112640 kB/s,112640.0
34.82.76.253,443,34.168.69.6,US,Seattle,隧道,40 ms,620 Mbps,79462 kB/s,79462.0
35.230.79.26,443,35.212.237.223,US,Seattle,隧道,38 ms,600 Mbps,76800 kB/s,76800.0
35.197.23.75,443,35.212.237.223,US,Seattle,隧道,37 ms,592 Mbps,75878 kB/s,75878.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,8 ms,471 Mbps,60313 kB/s,60313.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,30 ms,403 Mbps,51609 kB/s,51609.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,59 ms,395 Mbps,50585 kB/s,50585.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,122 ms,258 Mbps,33075 kB/s,33075.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,150 ms,179 Mbps,22937 kB/s,22937.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,140 ms,152 Mbps,19456 kB/s,19456.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,160 ms,139 Mbps,17817 kB/s,17817.0
8.219.201.245,443,8.219.66.146,SG,Singapore,隧道,197 ms,93 Mbps,11980 kB/s,11980.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,118 ms,49 Mbps,6381 kB/s,6381.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,118 ms,48 Mbps,6216 kB/s,6216.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,137 ms,47 Mbps,6062 kB/s,6062.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,147 ms,45 Mbps,5771 kB/s,5771.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,139 ms,40 Mbps,5205 kB/s,5205.0
8.219.151.64,443,8.222.210.246,SG,Singapore,隧道,187 ms,13 Mbps,1780 kB/s,1780.0
129.159.84.71,443,129.159.84.71,US,Newark,中转,60 ms,6 Mbps,786 kB/s,786.0
