中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,23 ms,739 Mbps,94617 kB/s,94617.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,58 ms,372 Mbps,47718 kB/s,47718.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,59 ms,356 Mbps,45670 kB/s,45670.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,64 ms,352 Mbps,45056 kB/s,45056.0
35.230.79.26,443,35.212.167.189,US,Seattle,隧道,71 ms,294 Mbps,37683 kB/s,37683.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,280 Mbps,35840 kB/s,35840.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,95 ms,278 Mbps,35635 kB/s,35635.0
143.47.176.251,443,163.123.193.4,DE,Munich,隧道,93 ms,240 Mbps,30822 kB/s,30822.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,99 ms,224 Mbps,28774 kB/s,28774.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,207 Mbps,26521 kB/s,26521.0
34.82.76.253,443,34.169.66.96,US,Seattle,隧道,68 ms,198 Mbps,25395 kB/s,25395.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,179 ms,144 Mbps,18432 kB/s,18432.0
35.197.23.75,443,35.212.167.189,US,Seattle,隧道,71 ms,135 Mbps,17305 kB/s,17305.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,164 ms,107 Mbps,13721 kB/s,13721.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,51 Mbps,6636 kB/s,6636.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,176 ms,48 Mbps,6266 kB/s,6266.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,178 ms,44 Mbps,5738 kB/s,5738.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,93 ms,42 Mbps,5489 kB/s,5489.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,212 ms,33 Mbps,4249 kB/s,4249.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,174 ms,28 Mbps,3685 kB/s,3685.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,235 ms,28 Mbps,3605 kB/s,3605.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,5 ms,5 Mbps,756 kB/s,756.0
129.146.46.164,443,129.146.46.164,344 Mbps,44032 kB/s,,,,,
