中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,10 ms,780 Mbps,99942 kB/s,99942.0
34.82.76.253,443,34.169.31.209,US,Seattle,隧道,52 ms,501 Mbps,64204 kB/s,64204.0
35.197.23.75,443,35.212.227.159,US,Seattle,隧道,52 ms,499 Mbps,63897 kB/s,63897.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,50 ms,452 Mbps,57856 kB/s,57856.0
129.146.7.98,443,129.146.7.98,US,London,中转,48 ms,400 Mbps,51302 kB/s,51302.0
23.94.43.51,443,23.94.43.51,US,London,中转,55 ms,384 Mbps,49152 kB/s,49152.0
129.146.209.97,443,129.146.209.97,US,London,中转,52 ms,370 Mbps,47411 kB/s,47411.0
198.23.254.51,443,198.23.254.51,US,San Jose,中转,55 ms,297 Mbps,38092 kB/s,38092.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,115 ms,232 Mbps,29696 kB/s,29696.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,142 ms,145 Mbps,18636 kB/s,18636.0
184.169.181.217,443,184.169.181.217,US,Seattle,中转,57 ms,129 Mbps,16588 kB/s,16588.0
64.110.75.145,443,64.110.75.145,KR,Seoul,中转,188 ms,77 Mbps,9932 kB/s,9932.0
168.138.185.234,443,168.138.185.234,SG,Singapore,中转,207 ms,74 Mbps,9541 kB/s,9541.0
144.24.200.164,443,144.24.200.164,FR,Marseille,中转,109 ms,47 Mbps,6079 kB/s,6079.0
138.3.252.187,443,138.3.252.187,DE,Frankfurt,中转,109 ms,44 Mbps,5731 kB/s,5731.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,105 ms,44 Mbps,5638 kB/s,5638.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,157 ms,43 Mbps,5628 kB/s,5628.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,114 ms,43 Mbps,5532 kB/s,5532.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,150 ms,42 Mbps,5482 kB/s,5482.0
129.213.136.180,443,2603:c020:4015:ebab:563:e432:6616:6dc6,US,Ashburn,隧道,16 ms,41 Mbps,5362 kB/s,5362.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,217 ms,38 Mbps,4928 kB/s,4928.0
192.9.180.162,443,192.9.180.162,AU,Sydney,中转,193 ms,37 Mbps,4842 kB/s,4842.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,174 ms,37 Mbps,4800 kB/s,4800.0
168.138.13.201,443,168.138.13.201,AU,Melbourne,中转,197 ms,35 Mbps,4497 kB/s,4497.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,153 ms,33 Mbps,4283 kB/s,4283.0
146.56.162.25,443,146.56.162.25,KR,Seoul,中转,212 ms,30 Mbps,3855 kB/s,3855.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,81 ms,0 Mbps,116 kB/s,116.0
47.57.13.107,443,8.212.11.54,HK,Hong Kong,隧道,202 ms,0 Mbps,1 kB/s,1.0
