中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
184.169.181.217,443,184.169.181.217,US,San Jose,中转,6 ms,2344 Mbps,300032 kB/s,300032.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,49 ms,1008 Mbps,129024 kB/s,129024.0
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,24 ms,952 Mbps,121856 kB/s,121856.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,9 ms,920 Mbps,117760 kB/s,117760.0
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,34 ms,912 Mbps,116736 kB/s,116736.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,19 ms,698 Mbps,89395 kB/s,89395.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,19 ms,462 Mbps,59187 kB/s,59187.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,1 ms,456 Mbps,58368 kB/s,58368.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,60 ms,389 Mbps,49868 kB/s,49868.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,31 ms,364 Mbps,46592 kB/s,46592.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,113 ms,233 Mbps,29900 kB/s,29900.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,114 ms,220 Mbps,28160 kB/s,28160.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,161 ms,153 Mbps,19660 kB/s,19660.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,153 ms,137 Mbps,17612 kB/s,17612.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,152 ms,135 Mbps,17305 kB/s,17305.0
168.138.212.80,443,168.138.212.80,JP,Tokyo,中转,109 ms,50 Mbps,6436 kB/s,6436.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,130 ms,48 Mbps,6156 kB/s,6156.0
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,118 ms,47 Mbps,6062 kB/s,6062.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,157 ms,45 Mbps,5885 kB/s,5885.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,155 ms,45 Mbps,5802 kB/s,5802.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,168 ms,45 Mbps,5763 kB/s,5763.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,112 ms,42 Mbps,5385 kB/s,5385.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,178 ms,4 Mbps,629 kB/s,629.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,61 ms,4 Mbps,569 kB/s,569.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,177 ms,0 Mbps,122 kB/s,122.0
