中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
18.216.55.100,443,18.216.55.100,US,Columbus,中转,20 ms,730 Mbps,93491 kB/s,93491.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,61 ms,436 Mbps,55910 kB/s,55910.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,63 ms,405 Mbps,51916 kB/s,51916.0
129.146.46.164,443,129.146.46.164,US,Los Angeles,中转,65 ms,344 Mbps,44032 kB/s,44032.0
35.197.23.75,443,35.212.154.209,US,Seattle,隧道,72 ms,340 Mbps,43622 kB/s,43622.0
35.230.79.26,443,35.212.154.209,US,Seattle,隧道,66 ms,336 Mbps,43008 kB/s,43008.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,80 ms,330 Mbps,42291 kB/s,42291.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,71 ms,273 Mbps,35020 kB/s,35020.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,93 ms,264 Mbps,33792 kB/s,33792.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,64 ms,244 Mbps,31334 kB/s,31334.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,92 ms,222 Mbps,28467 kB/s,28467.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,90 ms,212 Mbps,27136 kB/s,27136.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,168 ms,130 Mbps,16691 kB/s,16691.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,182 ms,124 Mbps,15974 kB/s,15974.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,88 ms,48 Mbps,6235 kB/s,6235.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,99 ms,48 Mbps,6232 kB/s,6232.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,173 ms,43 Mbps,5531 kB/s,5531.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,193 ms,41 Mbps,5347 kB/s,5347.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,170 ms,38 Mbps,4936 kB/s,4936.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,228 ms,36 Mbps,4731 kB/s,4731.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,171 ms,34 Mbps,4399 kB/s,4399.0
150.230.63.93,443,150.230.63.93,JP,Osaka,中转,163 ms,10 Mbps,1294 kB/s,1294.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,6 ms,7 Mbps,955 kB/s,955.0
