中转IP,中转端口,回源IP,国家,数据中心,IP类型,网络延迟,等效带宽,峰值速度,峰值速度数值
43.153.80.208,443,43.153.80.208,US,San Jose,中转,26 ms,1000 Mbps,128000 kB/s,128000.0
192.9.139.160,443,192.9.139.160,US,San Jose,中转,23 ms,824 Mbps,105472 kB/s,105472.0
43.153.103.203,443,43.153.103.203,US,San Jose,中转,25 ms,808 Mbps,103424 kB/s,103424.0
184.169.181.217,443,184.169.181.217,US,San Jose,中转,37 ms,680 Mbps,87142 kB/s,87142.0
23.94.43.51,443,23.94.43.51,US,Seattle,中转,29 ms,669 Mbps,85708 kB/s,85708.0
35.197.23.75,443,35.212.174.187,US,Seattle,隧道,40 ms,641 Mbps,82124 kB/s,82124.0
35.230.79.26,443,35.212.174.187,US,Seattle,隧道,38 ms,613 Mbps,78540 kB/s,78540.0
18.216.55.100,443,18.216.55.100,US,Columbus,中转,42 ms,552 Mbps,70656 kB/s,70656.0
34.82.76.253,443,35.230.34.223,US,Seattle,隧道,43 ms,508 Mbps,65126 kB/s,65126.0
129.146.7.98,443,129.146.7.98,US,Los Angeles,中转,43 ms,456 Mbps,58368 kB/s,58368.0
129.146.209.97,443,129.146.209.97,US,Los Angeles,中转,38 ms,436 Mbps,55808 kB/s,55808.0
192.9.236.144,443,192.9.236.144,US,San Jose,中转,27 ms,391 Mbps,50073 kB/s,50073.0
18.184.55.249,443,18.184.55.249,DE,Frankfurt,中转,141 ms,179 Mbps,22937 kB/s,22937.0
64.110.101.125,443,64.110.101.125,JP,Osaka,中转,128 ms,176 Mbps,22528 kB/s,22528.0
3.112.21.102,443,3.112.21.102,JP,Tokyo,中转,119 ms,172 Mbps,22016 kB/s,22016.0
3.67.25.193,443,18.197.218.69,DE,Frankfurt,隧道,136 ms,163 Mbps,20889 kB/s,20889.0
193.123.34.7,443,2606:f240:f00:a683:0:dc23:c559:bb9a,DE,Frankfurt,隧道,137 ms,153 Mbps,19660 kB/s,19660.0
18.197.218.69,443,18.197.218.69,DE,Frankfurt,中转,139 ms,129 Mbps,16588 kB/s,16588.0
158.101.214.54,443,158.101.214.54,NL,Amsterdam,中转,130 ms,50 Mbps,6418 kB/s,6418.0
64.110.104.30,443,64.110.104.30,JP,Osaka,中转,137 ms,47 Mbps,6141 kB/s,6141.0
131.186.17.132,443,131.186.17.132,KR,Seoul,中转,161 ms,43 Mbps,5610 kB/s,5610.0
150.230.7.216,443,150.230.7.216,JP,Osaka,中转,133 ms,43 Mbps,5540 kB/s,5540.0
168.138.46.67,443,168.138.46.67,JP,Osaka,中转,134 ms,42 Mbps,5442 kB/s,5442.0
132.145.232.171,443,2603:c020:8017:1500:df10:8f8a:d484:d994,DE,Frankfurt,隧道,141 ms,41 Mbps,5312 kB/s,5312.0
168.138.165.174,443,168.138.165.174,SG,Singapore,中转,209 ms,25 Mbps,3297 kB/s,3297.0
8.219.1.169,443,8.219.1.169,SG,Singapore,中转,1237 ms,9 Mbps,1160 kB/s,1160.0
129.159.84.71,443,129.159.84.71,US,Ashburn,中转,51 ms,7 Mbps,928 kB/s,928.0
